source_path,line,pattern,statement_excerpt,classification,v3_action
data_case_manifest.csv,196,UNRESOLVED,"Case8010,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,436,0,436,436,0,0,4,0,4,11239.82647692319,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,197,UNRESOLVED,"Case8011,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,347,0,347,347,0,0,4,0,4,8601.401553564938,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,198,UNRESOLVED,"Case8012,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1240,0,1240,1240,0,0,1,0,1,30736.99951171875,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,199,UNRESOLVED,"Case8013,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,718,0,718,718,0,0,1,0,1,17797.714233398438,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,200,UNRESOLVED,"Case8014,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,870,0,870,870,0,0,1,0,1,21565.48460450722,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,201,UNRESOLVED,"Case8015,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,206x256x8,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1734,0,1734,1734,0,0,1,0,1,32411.956787109375,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,202,UNRESOLVED,"Case8016,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x7,1.484x1.484x10.62,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1101,0,1101,1101,0,0,1,0,1,25775.287628173828,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,203,UNRESOLVED,"Case8017,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.406x1.406x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,120,0,120,120,0,0,1,0,1,2776.4657037332654,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,204,UNRESOLVED,"Case8018,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x12.15,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,2249,0,2249,2249,0,0,1,0,1,60207.83105645096,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,205,UNRESOLVED,"Case8019,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,437,0,437,437,0,0,1,0,1,10832.313537597656,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,206,UNRESOLVED,"Case8020,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,941,0,941,941,0,0,1,0,1,24258.43283207505,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,207,UNRESOLVED,"Case8021,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,60,0,60,60,0,0,1,0,1,1546.7651115031913,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,208,UNRESOLVED,"Case8022,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1374,0,1374,1374,0,0,1,0,1,25682.82591193565,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,209,UNRESOLVED,"Case8023,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,811,0,811,811,0,0,1,0,1,20907.108423818136,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,210,UNRESOLVED,"Case8024,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,726,0,726,726,0,0,1,0,1,18715.857849188615,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,211,UNRESOLVED,"Case8025,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x9,1.484x1.484x13,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,9,2182,0,2182,2182,0,0,2,0,2,62500.76904296875,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,212,UNRESOLVED,"Case8026,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x7,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,722,0,722,722,0,0,1,0,1,13495.639847460552,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,213,UNRESOLVED,"Case8027,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1099,0,1099,1099,0,0,1,0,1,27241.905212402344,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,214,UNRESOLVED,"Case8028,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,0,0,0,0,0,0,0,0,0,0.0,0.0,,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,215,UNRESOLVED,"Case8029,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,640,0,640,640,0,0,1,0,1,14101.5625,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,216,UNRESOLVED,"Case8030,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x7,1.484x1.484x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1194,0,1194,1194,0,0,1,0,1,26308.2275390625,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,217,UNRESOLVED,"Case8031,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x7,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1312,0,1312,1312,0,0,1,0,1,24523.923442466184,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,218,UNRESOLVED,"Case8032,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1600,0,1600,1600,0,0,2,0,2,35253.909612074494,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,219,UNRESOLVED,"Case8033,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,751,0,751,751,0,0,1,0,1,18615.71502685547,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,220,UNRESOLVED,"Case8034,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x10.62,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,712,0,712,712,0,0,3,0,3,16668.487548828125,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,221,UNRESOLVED,"Case8035,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1450,0,1450,1450,0,0,1,0,1,35942.45910644531,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_truth_report.md,3,尚未完成,本次离线扫描读取 `Dataset501_CAREMyoPS/labelsTr`，有效病例数为 220。报告严格区分 official scar、official pure edema 和 internal edema-zone。完整 raw/preprocessed/export round-trip 几何验证尚未完成，因此空间结论保持 PARTIAL。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
decoder_reset_contract.json,2,NOT_RUN,"""D0"": ""NOT_RUN"",",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
diagnostic_execution_plan.json,2,NEEDS_REPAIR,"""status"": ""NEEDS_REPAIR"",",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,5,diagnostics not run,"E-PRISM-001,PRISM decoder-reset explanation remains unresolved until D0-D3 terminal diagnostics complete.,,20,decoder_reset_diagnostic_report.md,d5c97871a305188ba90e942dd26ebf05eb544eaaaf05cef0ee7018e7dde7fa24,all,build_",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,6,validator will fail,"E-GAP-005,Required diagnostic evidence item 5 remains incomplete and is not used as a performance claim.,,5,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874db",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,7,validator will fail,"E-GAP-006,Required diagnostic evidence item 6 remains incomplete and is not used as a performance claim.,,6,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874db",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,8,validator will fail,"E-GAP-007,Required diagnostic evidence item 7 remains incomplete and is not used as a performance claim.,,7,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874db",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,9,validator will fail,"E-GAP-008,Required diagnostic evidence item 8 remains incomplete and is not used as a performance claim.,,8,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874db",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,10,validator will fail,"E-GAP-009,Required diagnostic evidence item 9 remains incomplete and is not used as a performance claim.,,9,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874db",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,11,validator will fail,"E-GAP-010,Required diagnostic evidence item 10 remains incomplete and is not used as a performance claim.,,10,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,12,validator will fail,"E-GAP-011,Required diagnostic evidence item 11 remains incomplete and is not used as a performance claim.,,11,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,13,validator will fail,"E-GAP-012,Required diagnostic evidence item 12 remains incomplete and is not used as a performance claim.,,12,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,14,validator will fail,"E-GAP-013,Required diagnostic evidence item 13 remains incomplete and is not used as a performance claim.,,13,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,15,validator will fail,"E-GAP-014,Required diagnostic evidence item 14 remains incomplete and is not used as a performance claim.,,14,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,16,validator will fail,"E-GAP-015,Required diagnostic evidence item 15 remains incomplete and is not used as a performance claim.,,15,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,17,validator will fail,"E-GAP-016,Required diagnostic evidence item 16 remains incomplete and is not used as a performance claim.,,16,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,18,validator will fail,"E-GAP-017,Required diagnostic evidence item 17 remains incomplete and is not used as a performance claim.,,17,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,19,validator will fail,"E-GAP-018,Required diagnostic evidence item 18 remains incomplete and is not used as a performance claim.,,18,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,20,validator will fail,"E-GAP-019,Required diagnostic evidence item 19 remains incomplete and is not used as a performance claim.,,19,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
evidence_claim_ledger.csv,21,validator will fail,"E-GAP-020,Required diagnostic evidence item 20 remains incomplete and is not used as a performance claim.,,20,strict_validator_report.json,,required_diagnostic_waves_terminal,validate_forensic_packet.py,ce90cd7f0d1977874",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
feature_probe_case_split.json,2,NOT_RUN,"""status"": ""NOT_RUN"",",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
feature_probe_full_results.csv,2,NOT_RUN,NOT_RUN,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
feature_probe_random_control.csv,2,NOT_RUN,NOT_RUN,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
hd_component_matrix.csv,2,REQUIRES_,"UNRUN,REQUIRES_REFERENCE_EVALUATOR_ON_BOUND_PREDICTIONS",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
help_harm_matrix.csv,2,REQUIRES_,"model_vs_nnunet,REQUIRES_CASEWISE_METRICS",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_component_survival_ledger.csv,11,UNRESOLVED,"Cascade,prototype input,retrieve lesion context,confounded,unclear,unclear,no,unresolved,unresolved,control shared inputs,audit notes,invalid prototype-null conclusion,new clean control required,high,UNRESOLVED",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,2,REQUIRES_,"NNUNET,REQUIRES_STANDARDIZED_REAGGREGATION,A_VERIFIED_FAIR_FINAL_MASK",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,3,REQUIRES_,"SRR_V2,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,4,REQUIRES_,"SRR_V25,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,5,REQUIRES_,"SRR_V3,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,6,REQUIRES_,"BATCH0,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,7,REQUIRES_,"BATCH1,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,8,REQUIRES_,"BATCH2,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,9,REQUIRES_,"BATCH3,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,10,REQUIRES_,"BATCH4,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,11,REQUIRES_,"BATCH5,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,12,REQUIRES_,"BATCH6,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,13,REQUIRES_,"BATCH7,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,14,REQUIRES_,"MMRD,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,15,REQUIRES_,"SRR_CASCADE,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,16,REQUIRES_,"CARE_ARC,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,17,REQUIRES_,"CARE_DG,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,18,REQUIRES_,"CARE_DR,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,19,REQUIRES_,"DPR,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,20,REQUIRES_,"CARE_PRISM_V1,REQUIRES_STANDARDIZED_REAGGREGATION,D_UNDERTRAINED",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,21,REQUIRES_,"CARE_PRISM_V2,REQUIRES_STANDARDIZED_REAGGREGATION,D_UNDERTRAINED",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,22,REQUIRES_,"MOSAIC_CLEAN,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,23,REQUIRES_,"MOSAIC_FULL_DATA,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,24,REQUIRES_,"MOSAIC_HOSTED_RECIPE,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,25,REQUIRES_,"CINE_BASELINES,REQUIRES_STANDARDIZED_REAGGREGATION,E_STALE_OR_INCONSISTENT",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
historical_results_matrix.csv,26,REQUIRES_,"MOSAIC_CINE,REQUIRES_STANDARDIZED_REAGGREGATION,B_VERIFIED_DIAGNOSTIC",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
loss_to_parameter_trace.csv,2,NOT_RUN,"PRISM,surface/MIL/prototype,NOT_RUN",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
mosaic_ablation_contract.json,2,NOT_RUN,"""M0_to_M10"": ""DEFINED_NOT_RUN"",",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
mosaic_help_harm_vs_nnunet.csv,2,NOT_RUN,NOT_RUN,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
mosaic_repo_weight_recipe_binding.json,2,REQUIRES_,"""status"": ""BOUND_REQUIRES_G4_DECOMPOSITION_RUN"",",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,134,MISSING_ASSET,B7_BR2_SIP         21           0            0              MISSING_ASSET,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,135,MISSING_ASSET,MMRD_BATCH9        9            0            0              MISSING_ASSET,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,357,MISSING_ASSET,nnU-Net encoder         MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,358,MISSING_ASSET,nnU-Net decoder         MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,359,MISSING_ASSET,PRISM shared            MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,360,MISSING_ASSET,PRISM routed            MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,361,MISSING_ASSET,PRISM refiner           MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,364,MISSING_ASSET,MoSAIC edema            MISSING_ASSET   0             No bound frozen activ…,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,399,UNRESOLVED,Cascade        prototype input            UNRESOLVED               high,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,427,未绑定,– evidence: MoSAIC clean/full-data/hosted recipe 未绑定完成，存在本地证据反转风险。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,432,未运行,– evidence: PRISM decoder-reset 假说合理但 D0-D3 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,440,UNRESOLVED,– confidence: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,442,未运行,– evidence: feature probe 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,445,UNRESOLVED,– confidence: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,447,未运行,– evidence: alignment correlation 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,450,UNRESOLVED,– confidence: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,452,未运行,– evidence: Cine P0/P1 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,546,diagnostics not run,– notes: diagnostics not run,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,550,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,554,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,558,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,562,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,566,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,570,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,574,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,578,validator will fail,– notes: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,1607,UNRESOLVED,Cascade        prototype input      unresolved           control shared i…   UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
pdf_text_extract.txt,1643,未运行,V2 的缺口不再是 REQUIRED GPU 未运行，而是后续科学设计前的边界：不能把 oracle 写成可部署性能，不能把,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,100,NOT_RUN,| D0_FULL_PRETRAINED_IDENTITY | NOT_RUN |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
